#OTU ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
5414	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Patulibacteraceae 	 Patulibacter 	 Patulibacter sp	2	0	37	0	0	0	12	9	7	11	7	7	2	0	125	0	1	0	18	26	0	0	0	4	41	14	4	2	0	4	1	2	0	1	0	0	0	0	1	1	0	0	0	0	57	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0
5415	Bacteria 	 Firmicutes 	 Clostridia 	 Thermoanaerobacterales 	 Thermoanaerobacteraceae 	 Thermacetogenium 	 Thermacetogenium sp	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0
5416	Bacteria 	 Cyanobacteria 	 Cyanobacteria (class) 	 Nostocales 	 Nostocaceae 	 Aphanizomenon 	 Aphanizomenon sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0
5417	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Pseudomonadales 	 Pseudomonadaceae 	 Pseudomonas 	 Pseudomonas sp	0	0	0	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5418	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5419	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	24
5420	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	58	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5421	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Geodermatophilaceae 	 Geodermatophilus 	 Geodermatophilus sp	2	29	0	0	0	0	3	6	0	5	0	15	0	0	2	1	10	9	61	11	0	0	6	4	29	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	9	0
5422	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	3	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	5	0	0	16	1	14	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
5423	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5424	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Massilia 	 Massilia sp	1	0	2	1	0	0	2	0	31	4	0	10	4	0	3	0	23	1	18	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
5425	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Geodermatophilaceae 	 Blastococcus 	 Blastococcus saxobsidens	13	14	5	1	2	0	232	66	10	51	206	6	18	70	26	9	5	15	18	17	1	9	2	310	30	106	8	100	2	90	163	10	1	3	1	31	4	8	8	5	1	3	0	0	101	0	1	1	3	9	0	0	12	0	0	20	0	0	0	3	10	2
5426	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Sphingomonas 	 Sphingomonas sp	11	13	2	4	40	3	15	1	1	13	9	1	1	0	0	0	3	0	0	4	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	4	6	5	0	0	0	4	0	0	0	0	0	0	0	29	0	34	28	5	0	13	20	62	0	2	0
5427	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	9	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5428	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	2	0	0	0	0	0	0	1	0	0	8	0	0	0	1	0	1	0	0	0	1	0	0	8	0	2	0	9	0	2	5	0	1	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	32	0	0	2	0	0	3	0	0	0	0	0	0
5429	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Peptostreptococcaceae 	 Tepidibacter 	 Tepidibacter formicigenes	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium sp	0	1	0	0	29	0	0	1	0	0	0	0	0	14	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	9	14	34	0	0	0	5	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
5431	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodobacterales 	 Rhodobacteraceae 	 Paracoccus 	 Paracoccus aminovorans	2	0	0	0	0	0	0	5	0	1	2	0	0	0	3	0	0	0	0	7	0	0	0	2	1	6	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	0	0	0	0	0	11
5432	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Microvirga 	 Microvirga sp	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5433	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
5434	Bacteria 	 Verrucomicrobia 	 Opitutae 	 Opitutales 	 Opitutaceae 	 Opitutus 	 Opitutus terrae	0	147	4	15	4	0	11	52	1	0	6	0	0	0	0	0	24	13	0	0	1	0	5	2	1	21	5	111	0	0	0	0	15	26	0	0	0	0	10	0	0	6	0	0	18	0	0	0	0	3	0	0	36	0	0	70	0	0	0	0	0	0
5435	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Novosphingobium 	 Novosphingobium tardaugens	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5436	Bacteria 	 Deferribacteres 	 Deferribacteres (class) 	 Deferribacterales 	 Deferribacteraceae 	 Deferribacter 	 Deferribacter sp	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	3	3	0	1	3	1	0	57	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	47	0	0	234	0	0	0	19	0	0	0	0	0	0	0	3	0
5437	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Nakamurellaceae 	 Humicoccus 	 Humicoccus sp	14	40	40	2	4	0	44	46	26	132	139	0	0	0	1	0	32	0	8	1	24	85	3	460	16	150	50	91	36	1217	498	123	14	1	305	62	4	14	25	24	1	28	0	0	131	303	71	258	83	108	19	2	168	0	0	16	0	0	0	5	0	0
5438	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	27	120	3	0	0	1	92	1	0	13	0	0	24	7	0	2	0	6	0	12	33	0	40	104	15	36	6	0	0	0	39	4	0	1	22	0	0	0	43	0	0	0	0	15	19	67	9	50	0	0	0	26	0	0	29	0	0	0	0	0	0
5439	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
5440	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium soli	0	0	0	0	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5441	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5442	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	295	0	0	0	0	0	0	0	0	0	0	0	0	0
5443	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Bdellovibrionales 	 Bdellovibrionaceae 	 Vampirovibrio 	 Vampirovibrio chlorellavorus	0	1	4	0	0	0	2	3	0	1	5	0	0	0	8	0	0	0	0	0	0	0	0	10	5	20	0	6	0	0	0	20	5	2	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0
5444	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Desulfuromonadales 	 Geobacteraceae 	 Geobacter 	 Geobacter sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	74	0	0	0	0	0	1	0	0	0	0	0	0
5445	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0
5446	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	24	27	3	9	0	0	4	29	0	0	4	0	1	14	0	10	15	11	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	2	4	12	0	0	1	0	113	1	0	0	0	0	0	0	1	0	1	85	0	0	0	0	0	0
5447	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Pseudomonadales 	 Pseudomonadaceae 	 Pseudomonas 	 Pseudomonas sp	0	11	11	13	122	13	12	0	0	0	0	0	0	3	0	0	0	62	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	7	0	0	0	7	1	0	0	0	228	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5448	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodobacterales 	 Rhodobacteraceae 	 Rhodobacter 	 Rhodobacter sphaeroides	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5449	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosovibrio 	 Nitrosovibrio sp	7	13	36	53	4	0	98	43	3	0	50	0	0	0	2	1	0	0	0	6	20	7	0	107	6	22	7	11	13	50	1	1	0	55	0	0	0	4	3	0	0	2	29	0	29	0	0	33	36	116	8	0	11	0	0	56	0	0	0	0	1	0
5450	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
5451	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	7	0	31	3	18	0	12	1	7	53	12	8	0	12	21	0	0	0	0	0	0	0	0	0	42	5	28	96	0	0	0	4	0	0	0	0	0	0	0	0	0
5452	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Pseudonocardiaceae 	 Pseudonocardia 	 Pseudonocardia alaniniphila	7	16	3	68	0	0	0	0	2	0	2	5	10	16	3	0	3	10	3	13	0	1	0	0	10	0	1	1	0	0	0	0	0	5	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	4	28
5453	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Phyllobacteriaceae 	 Mesorhizobium 	 Mesorhizobium sp	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5454	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodobacterales 	 Rhodobacteraceae 	 Rubellimicrobium 	 Rubellimicrobium sp	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5455	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Malikia 	 Malikia sp	0	1	0	0	0	0	1	0	0	0	0	4	1	0	30	0	7	3	13	27	0	0	0	0	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0
5456	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5457	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
5458	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Acidimicrobiales 	 Acidimicrobiaceae 	 Acidimicrobium 	 Acidimicrobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	7	43	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	3	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
5459	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Janthinobacterium 	 Janthinobacterium lividum	0	1	0	0	0	0	1	0	1	0	115	0	2	0	0	0	19	0	0	3	1	0	0	0	0	1	0	0	4	0	0	0	0	0	3	0	1	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0	11	34	1	0	10	7	35	0	0	0
5460	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Oxalicibacterium 	 Oxalicibacterium sp	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
5461	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Alcaligenaceae 	 Derxia 	 Derxia gummosa	1	14	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5462	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Rhodocyclales 	 Rhodocyclaceae 	 Azospira 	 Azospira sp	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	4	9	0	0	0	5	0	0	0	0	0	0	0	0	0
5463	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Blastochloris 	 Blastochloris sp	0	0	0	1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5464	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5465	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Hyphomicrobium 	 Hyphomicrobium sp	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5466	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5467	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0
5468	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
5469	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Bradyrhizobiaceae 	 Bradyrhizobium 	 Bradyrhizobium sp	3	2	1	5	0	0	7	17	0	0	0	0	0	0	3	0	2	5	5	0	19	3	1	7	5	9	3	0	0	1	0	25	2	14	0	0	0	0	0	2	0	0	1	0	3	0	0	0	21	11	1	0	9	0	1	14	0	0	0	0	0	0
5470	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
5471	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Sphingobacteriaceae 	 Sphingobacterium 	 Sphingobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
5472	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Phyllobacteriaceae 	 Nitratireductor 	 Nitratireductor sp	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
5473	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosospira 	 Nitrosospira sp	0	17	0	0	0	0	2	12	2	0	0	0	0	0	7	0	22	17	21	23	0	2	6	0	1	0	9	0	0	0	0	0	0	12	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	5	0	2	9	0	0	0	0	0	0
5474	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter ginsengiterrae	1	18	0	0	0	0	1	0	11	17	1	14	62	0	10	0	9	0	0	4	3	0	0	1	0	0	6	2	0	1	0	0	0	0	0	0	8	10	15	4	9	0	0	0	14	0	0	0	0	0	0	0	83	0	0	1	0	0	0	43	5	0
5475	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Terrimonas 	 Terrimonas lutea	0	30	0	0	29	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5476	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Streptomycetaceae 	 Streptomyces 	 Streptomyces sp	1	2	5	0	0	0	0	0	0	3	0	0	4	0	6	0	0	0	2	0	0	6	0	0	22	1	5	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0
5477	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	1	2	0	0	2	59	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	4	0	43	21	0	0	0	3	0	0	0	0	0	0	0	0	0
5478	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	6	4	5	1	23	1	32	34	0	0	293	0	0	0	0	0	0	0	0	0	0	3	0	55	0	33	0	66	12	220	25	1	1	173	3	2	0	0	10	0	8	109	0	0	17	0	16	34	3	731	5	0	12	0	1	119	0	0	0	0	0	0
5479	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	1	15	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5480	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Desulfobacterales 	 Desulfobacteraceae 	 Desulforegula 	 Desulforegula sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	29	0	9	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	39	0	0	0	2	0	0	0	0	0	0	0	0	0
5481	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Pseudonocardiaceae 	 Saccharopolyspora 	 Saccharopolyspora cebuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5482	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5483	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Roseomonas 	 Roseomonas sp	0	2	1	0	0	0	3	0	5	75	6	4	18	0	8	0	1	0	6	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	25	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	6	0
5484	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium sp	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
