Kingdom	Phylum	Class	Sample	Percentage
Bacteria	Lentisphaerae	Lentisphaeria	S62	0
Bacteria	Nitrospirae	Nitrospira (class)	S62	0
Bacteria	Planctomycetes	Phycisphaerae	S62	0
Bacteria	Planctomycetes	Planctomycetia	S62	0
Bacteria	Proteobacteria	Alphaproteobacteria	S62	5.43082477262
Bacteria	Proteobacteria	Betaproteobacteria	S62	60.7260726073
Bacteria	Proteobacteria	Deltaproteobacteria	S62	0.0294395636747
Bacteria	Proteobacteria	Epsilonproteobacteria	S62	0
Bacteria	Proteobacteria	Gammaproteobacteria	S62	0.323835200421
Bacteria	Spirochaetes	Spirochaetia	S62	0
Bacteria	TM7	TM7 (class)	S62	0.520615441826
Bacteria	Tenericutes	Mollicutes	S62	0
Bacteria	Verrucomicrobia	Opitutae	S62	0
Bacteria	Verrucomicrobia	Spartobacteria	S62	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S62	0.0123956057578
No Hit	No Hit	No Hit	S62	2.69604425231
Bacteria	Acidobacteria	Acidobacteria (class)	S7	0
Bacteria	Acidobacteria	Acidobacteriia	S7	0.0167553302894
Bacteria	Acidobacteria	Holophagae	S7	0.00418883257236
Bacteria	Acidobacteria	Solibacteres	S7	0
Bacteria	Actinobacteria	Actinobacteria (class)	S7	35.8333682403
Bacteria	Bacteroidetes	Bacteroidetes (class)	S7	0
Bacteria	Bacteroidetes	Bacteroidia	S7	0
Bacteria	Bacteroidetes	Cytophagia	S7	0.102626398023
Bacteria	Bacteroidetes	Flavobacteriia	S7	0
Bacteria	Bacteroidetes	Sphingobacteriia	S7	3.43484270934
Bacteria	Chlamydiae	Chlamydiia	S7	0
Bacteria	Chloroflexi	Anaerolineae	S7	0
Bacteria	Chloroflexi	Caldilineae	S7	0
Bacteria	Chloroflexi	Chloroflexi (class)	S7	0
Bacteria	Chloroflexi	Ktedonobacteria	S7	0
Bacteria	Chloroflexi	Thermomicrobia	S7	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S7	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S7	0
Bacteria	Cyanobacteria	Gloeobacteria	S7	0
Bacteria	Deferribacteres	Deferribacteres (class)	S7	0
Bacteria	Deinococcus-Thermus	Deinococci	S7	0
Bacteria	Fibrobacteres	Fibrobacteria	S7	0
Bacteria	Firmicutes	Bacilli	S7	40.4976333096
Bacteria	Firmicutes	Clostridia	S7	0
Bacteria	Firmicutes	Erysipelotrichia	S7	0
Bacteria	Firmicutes	Negativicutes	S7	0
Bacteria	Fusobacteria	Fusobacteriia	S7	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S7	0
Bacteria	Ignavibacteriae	Ignavibacteria	S7	0
Bacteria	Lentisphaerae	Lentisphaeria	S7	0
Bacteria	Nitrospirae	Nitrospira (class)	S7	0
Bacteria	Planctomycetes	Phycisphaerae	S7	0
Bacteria	Planctomycetes	Planctomycetia	S7	0
Bacteria	Proteobacteria	Alphaproteobacteria	S7	10.5265362543
Bacteria	Proteobacteria	Betaproteobacteria	S7	8.36719306329
Bacteria	Proteobacteria	Deltaproteobacteria	S7	0
Bacteria	Proteobacteria	Epsilonproteobacteria	S7	0
Bacteria	Proteobacteria	Gammaproteobacteria	S7	1.09956855025
Bacteria	Spirochaetes	Spirochaetia	S7	0
Bacteria	TM7	TM7 (class)	S7	0
Bacteria	Tenericutes	Mollicutes	S7	0
Bacteria	Verrucomicrobia	Opitutae	S7	0
Bacteria	Verrucomicrobia	Spartobacteria	S7	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S7	0.0376994931513
No Hit	No Hit	No Hit	S7	0.0795878188749
Bacteria	Acidobacteria	Acidobacteria (class)	S8	0.0145787774654
Bacteria	Acidobacteria	Acidobacteriia	S8	9.41164219515
Bacteria	Acidobacteria	Holophagae	S8	0.0624804748516
Bacteria	Acidobacteria	Solibacteres	S8	0.0520670623763
Bacteria	Actinobacteria	Actinobacteria (class)	S8	11.6505258773
Bacteria	Bacteroidetes	Bacteroidetes (class)	S8	0
Bacteria	Bacteroidetes	Bacteroidia	S8	0.0124960949703
Bacteria	Bacteroidetes	Cytophagia	S8	0.0520670623763
Bacteria	Bacteroidetes	Flavobacteriia	S8	0.358221389149
Bacteria	Bacteroidetes	Sphingobacteriia	S8	2.85952306571
Bacteria	Chlamydiae	Chlamydiia	S8	0
Bacteria	Chloroflexi	Anaerolineae	S8	0
Bacteria	Chloroflexi	Caldilineae	S8	0
Bacteria	Chloroflexi	Chloroflexi (class)	S8	0.422784546496
Bacteria	Chloroflexi	Ktedonobacteria	S8	0
Bacteria	Chloroflexi	Thermomicrobia	S8	0.19785483703
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S8	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S8	0.00624804748516
Bacteria	Cyanobacteria	Gloeobacteria	S8	0
Bacteria	Deferribacteres	Deferribacteres (class)	S8	1.49953139644
Bacteria	Deinococcus-Thermus	Deinococci	S8	4.4611059044
Bacteria	Fibrobacteres	Fibrobacteria	S8	0
Bacteria	Firmicutes	Bacilli	S8	0.418619181506
Bacteria	Firmicutes	Clostridia	S8	0.122878267208
Bacteria	Firmicutes	Erysipelotrichia	S8	0
Bacteria	Firmicutes	Negativicutes	S8	0
Bacteria	Fusobacteria	Fusobacteriia	S8	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S8	0.574820368635
Bacteria	Ignavibacteriae	Ignavibacteria	S8	0
Bacteria	Lentisphaerae	Lentisphaeria	S8	0
Bacteria	Nitrospirae	Nitrospira (class)	S8	0.131208997188
Bacteria	Planctomycetes	Phycisphaerae	S8	0.00416536499011
Bacteria	Planctomycetes	Planctomycetia	S8	0.241591169426
Bacteria	Proteobacteria	Alphaproteobacteria	S8	24.7818390086
Bacteria	Proteobacteria	Betaproteobacteria	S8	32.4856815578
Bacteria	Proteobacteria	Deltaproteobacteria	S8	1.02676247006
Bacteria	Proteobacteria	Epsilonproteobacteria	S8	0.00416536499011
Bacteria	Proteobacteria	Gammaproteobacteria	S8	0.479016973862
Bacteria	Spirochaetes	Spirochaetia	S8	0
Bacteria	TM7	TM7 (class)	S8	0
Bacteria	Tenericutes	Mollicutes	S8	0
Bacteria	Verrucomicrobia	Opitutae	S8	0.0458190148912
Bacteria	Verrucomicrobia	Spartobacteria	S8	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S8	0.129126314693
No Hit	No Hit	No Hit	S8	8.49317921483
Bacteria	Acidobacteria	Acidobacteria (class)	S9	0
Bacteria	Acidobacteria	Acidobacteriia	S9	4.70350001151
Bacteria	Acidobacteria	Holophagae	S9	0.0897438847596
Bacteria	Acidobacteria	Solibacteres	S9	0
Bacteria	Actinobacteria	Actinobacteria (class)	S9	13.0611869204
Bacteria	Bacteroidetes	Bacteroidetes (class)	S9	0
Bacteria	Bacteroidetes	Bacteroidia	S9	0.271532779529
Bacteria	Bacteroidetes	Cytophagia	S9	2.22288699174
Bacteria	Bacteroidetes	Flavobacteriia	S9	0.37048116529
Bacteria	Bacteroidetes	Sphingobacteriia	S9	1.8961272062
Bacteria	Chlamydiae	Chlamydiia	S9	0
Bacteria	Chloroflexi	Anaerolineae	S9	0
Bacteria	Chloroflexi	Caldilineae	S9	0
Bacteria	Chloroflexi	Chloroflexi (class)	S9	0.18639114527
Bacteria	Chloroflexi	Ktedonobacteria	S9	0
Bacteria	Chloroflexi	Thermomicrobia	S9	0.018409002002
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S9	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S9	0.00230112525025
Bacteria	Cyanobacteria	Gloeobacteria	S9	0
Bacteria	Deferribacteres	Deferribacteres (class)	S9	0.303748533033
Bacteria	Deinococcus-Thermus	Deinococci	S9	3.46319350162
Bacteria	Fibrobacteres	Fibrobacteria	S9	0
Bacteria	Firmicutes	Bacilli	S9	1.46351565916
Bacteria	Firmicutes	Clostridia	S9	0.340566537037
Bacteria	Firmicutes	Erysipelotrichia	S9	0.0115056262512
Bacteria	Firmicutes	Negativicutes	S9	0
Bacteria	Fusobacteria	Fusobacteriia	S9	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S9	1.59237867317
Bacteria	Ignavibacteriae	Ignavibacteria	S9	0
Bacteria	Lentisphaerae	Lentisphaeria	S9	0
Bacteria	Nitrospirae	Nitrospira (class)	S9	0.18869227052
Bacteria	Planctomycetes	Phycisphaerae	S9	0.00230112525025
Bacteria	Planctomycetes	Planctomycetia	S9	0.538463308558
Bacteria	Proteobacteria	Alphaproteobacteria	S9	43.2473479531
Bacteria	Proteobacteria	Betaproteobacteria	S9	14.3613226868
Bacteria	Proteobacteria	Deltaproteobacteria	S9	0.998688358607
Bacteria	Proteobacteria	Epsilonproteobacteria	S9	0
Bacteria	Proteobacteria	Gammaproteobacteria	S9	4.19265020595
Bacteria	Spirochaetes	Spirochaetia	S9	0
Bacteria	TM7	TM7 (class)	S9	0.0138067515015
Bacteria	Tenericutes	Mollicutes	S9	0
Bacteria	Verrucomicrobia	Opitutae	S9	0.0529258807557
Bacteria	Verrucomicrobia	Spartobacteria	S9	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S9	0.0322157535035
No Hit	No Hit	No Hit	S9	6.37411694319
